Year, Month, Interannual_Variation, Five_Month_Average
1933,1,-0.030,
1933,2,-0.107,
2018,11,0.070,0.041,
2018,12,0.037,0.040,
2019,1,0.032,0.029,
2019,2,0.002,0.022,
2019,3,0.005,0.014,
2019,4,0.033,0.008,
2019,5,-0.001,0.005,
2019,6,0.001,-0.002,
2019,7,-0.013,-0.007,
2019,8,-0.029,-0.008,
2019,9,0.008,0.006,
2019,10,-0.007,0.016,
2019,11,0.073,0.023,
2019,12,0.035,0.027,
2020,1,0.005,0.033,
2020,2,0.029,0.018,
2020,3,0.021,0.014,
2020,4,-0.000,0.010,
2020,5,0.015,0.001,
2020,6,-0.013,-0.003,
2020,7,-0.017,-0.004,
2020,8,0.002,-0.006,
2020,9,-0.008,-0.012,
2020,10,0.005,-0.015,
2020,11,-0.040,-0.018,
2020,12,-0.035,-0.027,
2021,1,-0.010,-0.040,
2021,2,-0.056,-0.029,
2021,3,-0.058,-0.017,
2021,4,0.015,-0.008,
2021,5,0.025,0.004,
2021,6,0.033,0.016,
2021,7,0.007,0.004,
2021,8,-0.001,-0.007,
2021,9,-0.046,-0.025,
2021,10,-0.030,-0.029,
2021,11,-0.055,-0.033,
2021,12,-0.012,-0.030,
2022,1,-0.021,-0.027,
2022,2,-0.035,-0.021,
2022,3,-0.011,-0.023,
2022,4,-0.024,-0.014,
2022,5,-0.024,-0.014,
2022,6,0.024,-0.015,
2022,7,-0.032,-0.009,
2022,8,-0.016,-0.009,
2022,9,0.004,
2022,10,-0.024,
